,customer_id,user_name,ratings,review_head,review_body
76,review-ceb64f7a-87d7-4ca4-aac2-0513bb68c47f,Flipkart Customer,5,Simply awesome,excellent product
77,review-b7fad461-1ec3-40e8-a05b-9abb115bb0d8,Rakesh Kumar,2,Expected a better product,working properly
78,review-4eb5beaf-2d54-44ea-8520-c90f647975f0,Mohammed Hussain,5,Awesome,good product plastic
79,review-32641304-b544-4e52-ac74-7ecae5d32bf2,Flipkart Customer,5,Mind-blowing purchase,good
80,review-b00ce7e1-d9b5-4a2d-b2d5-52550c037f28,Alok Sahoo,5,Mind-blowing purchase,good one time dont work
81,review-d2e01d80-8dd4-4b6e-b47f-9bf405a36c27,Flipkart Customer,4,Good quality product,superb
82,review-3d306bc0-eba2-4c24-999e-754646dd87fd,Ajay Ray,5,Super!,good
83,review-e880a824-91a2-4e1b-b077-ec3835d8f94d,Syed Musthafa,1,Did not meet expectations,speed slow
84,review-132c6357-e4f8-446c-b4ed-6a22dc32a3d3,Flipkart Customer,1,Did not meet expectations,good
85,review-ba527096-f157-4f0e-928a-49c3828c759f,Kishor Vaghera,5,Highly recommended,good product
86,review-a568bc7b-d52f-4bb7-9f8d-8b68d4203285,Aromal Chandran,5,Super!,good one
87,review-29515b7d-70d0-4cd7-9193-b99b0782bb77,AppalaRaju Sampathirao,1,Don't waste your money,sooo bad
88,review-8568a198-d151-4ceb-96a5-28dd1720e492,Mousam .,4,Delightful,good one
89,review-884a59ef-b768-4460-8cb4-952da8f21843,Flipkart Customer,5,Terrific,nice
90,review-4422ed9e-71db-4edb-bca1-c332d17debb3,Dhiraj Kumar,4,Value-for-money,flipkart good
91,review-3f790df9-b7a4-496c-9bc7-39e7eb870fc1,Flipkart Customer,5,Best in the market!,amazing low price thanks flipcart
92,review-c0f1788b-f748-40f2-894a-093988d4a0f6,Dharmendra kumar,5,Classy product,good quality
93,review-4778d070-338d-4016-9777-1f3dc45a0145,Goura Hari,4,Worth the money,nice product plus member
94,review-696264b5-d679-4417-99f9-25f1ab249fce,Aby mohanan,5,Worth every penny,exelant quality better reading writing speedbetter protection overall good pendrive
95,review-8bcc01df-58d1-42f1-8ea2-556c77c5281e,Ravi kumar. Mattapalli,5,Perfect product!,good product
96,review-834ee2db-dc97-4f33-9ec7-7d32f5ba7344,Sumit Singh,5,Brilliant,nice products body fiverpalastik
97,review-2163a146-3aeb-4138-a2e4-2bb6f198f2dc,Madhumita Deb,5,Great product,good
98,review-5bb48482-5918-426f-a8cb-2b44f33ff716,Ajit singh,4,Nice product,nice
99,review-e8ca8405-89b9-47b3-b1dd-e52e4d1fffab,Piku,5,Terrific,thank flip cart
100,review-1491c556-51d0-43c0-9130-59079d8441a5,Bajarang Patil,5,Mind-blowing purchase,excellent
101,review-8464dc67-9ddc-43e4-aa18-cfea692e0a2f,NAJBUL HOSSAIN,4,Worth the money,nice
102,review-593ea515-9eb5-43a7-9cbe-c33bbae7d365,Ranajit Bari,4,Value-for-money,simply great deal awesome nice product
103,review-5e77ec67-bd5b-4f68-8843-114474bd9913,Mageshkumar S,5,Must buy!,nice product
104,review-b745f041-6ac7-4db6-9b61-481577ef8501,Flipkart Customer,5,Simply awesome,good
105,review-44d8c7fa-be81-485f-bc7b-f5521f3e96f4,Flipkart Customer,4,Pretty good,successful
106,review-122323dc-9459-41dc-9156-5410df70f8d1,Aishwarya Shanbhog,5,Mind-blowing purchase,bought 350rs good prize storage 2994gb available
107,review-3a42dafb-2bc9-457c-8e86-8759250bb39a,SAURAV MANDAL,5,Must buy!,excellent delivery item quality
108,review-56f540b8-d1d7-4470-b733-baac5d26aebd,YOGESH,5,Super!,good thanks flipkart
109,review-e4122deb-e93f-4ad2-b410-4f0638bab2da,BADAL RONALDO,5,Terrific,awesame
110,review-51ef4854-a6c3-4793-856f-5c34d7419585,Deepak Narayanan C,4,Value-for-money,good one
111,review-f5518a2b-23d3-4a1b-ba30-85228db70d98,Yogesh Pardeshi,4,Pretty good,nice best product lowest range coast
112,review-f3024f2f-b53f-4ae9-84a3-d7d83e405dec,Chandrama Bhati,5,Super!,nyc
113,review-ac77f526-1082-4628-b95c-d5dfdd5c4c98,Flipkart Customer,5,Worth every penny,great product reasonable price fast delivery
114,review-71778c40-8aa4-40fa-8021-c71fa459e9a5,Flipkart Customer,5,Highly recommended,nice sandisk
115,review-7ad20743-5dc4-4983-98c4-646a01365053,KRISHNAMOORTHI P,4,Really Nice,good
116,review-6bf48ce8-bab8-4c27-9f36-bdb180a5ce4a,jitendra kumar,4,Good choice,good product
117,review-2f186798-9beb-49e3-9d18-e77d9a8c864b,Manoj Ghatak,5,Highly recommended,good product data transfer speed 10 mbps maximum fast delivery thanks flipkart
118,review-47c7047a-2c8e-44e5-a6ea-e7aa07b57deb,Felix _,5,Terrific,good
119,review-79097d4b-4c4e-463d-9748-b20c5bf34135,Aravinth V,5,Best in the market!,super
120,review-ee5d6ad2-21bb-4649-a1d4-59f19b4df346,Soumitra Roy,5,Must buy!,good
121,review-7a3e1b89-306b-42d0-9736-bf23ff65661b,Flipkart Customer,5,Mind-blowing purchase,good
122,review-fe4c06ab-4fd2-448b-b04b-22e465590b46,Flipkart Customer,4,Very Good,good
123,review-5d411381-a11d-4f9b-94d8-22064203fea4,Amit Kr. Sarma,5,Classy product,good
124,review-d496963e-ec70-49ab-96cc-6eb4f2cbe4f2,Vivek Dixit,5,Terrific,nice pr
125,review-0b49e255-45f9-4beb-9126-defefbc17f01,Vishal Kumar,5,Terrific purchase,nice product
126,review-7001576c-708c-4ef7-af5e-85ab327318aa,Satyabrata Dash,4,Value-for-money,good
127,review-bf303d38-275b-4d47-aff0-fb8ed3853d5c,Basawaraj upashi,5,Fabulous!,nice product good price speed also good price point
128,review-db696604-eba3-49ff-a6ad-d4f1ee7b96ff,Kachhela yuvraj Yuvraj,5,Fabulous!,best
129,review-dc74e1fe-00a4-4eba-931a-d466ddf9cfc2,satyarao neelam,4,Really Nice,good
130,review-5ecd46b6-60af-4089-b974-4a4e14f8470a,Raja Kumar,4,Good quality product,good product
131,review-7dd40588-5571-4aa5-9e8b-bd4d17fb6add,MD SADIQUE ZAFAR,5,Perfect product!,good product like
132,review-42039f3a-25ec-4336-b067-f849ef9a5ad3,Flipkart Customer,3,Does the job,cheap
133,review-0bcae93e-eca7-475c-8f3b-1b3cc6f3c711,Nancy Nirmala,4,Pretty good,affordable price 349
134,review-2764dd30-95f2-452b-af89-36a92407e0b1,Sohel Chowdhury,5,Just wow!,good
