,customer_id,user_name,ratings,review_head,review_body
94,review-65f38910-3691-46e3-babf-fea77b7c7daf,Flipkart Customer,5,Excellent,nice product sound quality good
95,review-4cd769f7-0bff-4b70-b779-04d4fb2f33b6,Flipkart Customer,5,Classy product,superbbbi love
96,review-10756422-89b0-4f73-8ea3-d0d8e5dcef55,Kasirajan,3,Just okay,good buy small room space entertainment expected base effect never came
97,review-34c083dc-8abf-4505-b154-2de35717963b,Devesh Behera,4,Wonderful,good
98,review-f2017190-87f0-43cc-95a6-4efb6c8d2c3a,PRASHANT JAIN,5,Simply awesome,nice price awesome 555 thanks flipkart
99,review-e3b6af3c-99c6-466f-9d80-ceb6c639f694,Puravi Choudhary,5,Super!,amazing sound qualitygood bassloud enough listening indoorit turned better expecting
100,review-25176566-bd66-4d70-bef6-88c6653c16c2,Sng Anal,5,Must buy!,hmm really good 1 room cute aswell
101,review-a1f25d62-69de-4aa0-bce6-8501bae03d21,Simarjot Bajaj,1,Very poor,worst bluetooth loud sound battery backup phones speaker much louder sound speaker regret buying
102,review-4b97fe3b-db47-43d8-87f0-4bd06393d2a1,Flipkart Customer,3,Does the job,sound purath valare kuravan roomil okkkk
103,review-0167e3a6-199a-4a86-998f-32348a9209f5,Flipkart Customer,1,Terrible product,bad sound dont buyvery bad sound
104,review-3fbd9c84-7870-440c-a6cf-ce645f68c03b,Rupam Samanta,5,Fabulous!,excellent product
105,review-dc426b93-4b4e-44c6-8d82-788423835efb,Flipkart Customer,4,Wonderful,good speaker home houseit handy use
106,review-dc433eb4-4099-460b-993e-c2a5d213f979,Rishav Dasgupta,4,Worth the money,great product price range highly recommend
107,review-50ec041e-7846-47a0-b166-71bb5389dabb,Ishu Agrawal,4,Good quality product,nice product sound much loud
108,review-ab6ca7e7-2096-4898-8520-3e519b225416,Sharmistha Chatterjee,5,Mind-blowing purchase,good
109,review-d52de8ad-f29f-4e98-b165-9266b5a0d1e8,Nisha Deen,5,Highly recommended,amazing product worth price completely loved
110,review-0b6b2594-e9ce-4862-b65f-3a020ff630e3,Flipkart Customer,5,Fabulous!,year still problem facedall good
111,review-14824c85-b709-42b0-b8f9-461cf3a07ef6,Flipkart Customer,5,Mind-blowing purchase,impressive product needs volume key better control
112,review-18a7db1e-33f1-4b0b-9d80-286e300fd200,Alishan Habibi Habibi,4,Value-for-money,good product
113,review-e4ef7191-a927-4d76-bafd-2d4ea8cf8d18,SATHISH Shetty,5,Excellent,nice product value money good service flip cart
114,review-334f8536-6def-40b7-abe4-3e57728f1f7a,Indronil Ghosh,5,Highly recommended,good productgot actual item image
115,review-cc7e57cb-2b8a-4571-9499-ada034009a33,Flipkart Customer,1,Not recommended at all,sound poor
116,review-e6e70434-fab1-4461-ad09-e50cac5b1702,Manoj Javali,4,Very Good,awesome given prize sound quality bluetooth connectivity pretty good could recommend using room small party casual listening
117,review-21916118-b176-4d68-bb9d-920769389336,Anirban Chakraborty,5,Perfect product!,extraordinarily mindblowing fantastic
118,review-a058189f-498b-4ab0-b8e9-a5a5efb68ed9,himanshu sharma,5,Classy product,gifted father loved
119,review-cd0b0e33-44bf-4c56-90e8-0b975f63aee3,Siddharth Shukla,5,Classy product,tiny magic 3
120,review-d97645e0-1af3-4b40-9b55-0a028f0e6740,JAHANGIR ALAM,3,Bit overpriced but not too bad,speaker bit overpriced price u go logitech x50 far far better also returned connection problem one plus 3ti wont recommend go x50
121,review-5f52c898-0987-4334-af3f-eac740d26982,Flipkart Customer,5,Must buy!,nice speaker sound quality good nicely designed best product ever saw
122,review-d682a3f0-b010-4853-b2d2-6aa7a0d6fd59,Flipkart Customer,3,good product,got three days earilier good sound u raise full volume feel sound brakes littlethats felt repeat little bid easily ignorable
123,review-6ee02ab3-862e-4de6-91bc-25e347beabe0,Flipkart Customer,4,Good quality product,nice product
124,review-ef09e17f-e75c-4c5c-944a-744719693f35,Bharathiraja,4,Does the job,product well money high
125,review-058f72ce-fcbe-4a96-b2bc-8513ce8fb9db,Debosmita Guddy Roy,5,Mind-blowing purchase,super good searching product like always go philips bluetooth speaker sound quality awesome fully satisfied
126,review-35c3f5c8-7445-44f8-8b58-fea0c12b27ba,Niranjan hiremath,5,Simply awesome,bad nice product
127,review-41e85c92-05dc-4204-af06-abc0473dcac6,SHYAMANAND KUMAR,1,Unsatisfactory,worst philips write body product made china
128,review-a44c159c-6b2d-4f20-8522-b5e131054135,Nandini Mahajan,1,Absolute rubbish!,worst
129,review-dbd2fa19-60a3-4765-9f06-f885b4b0de86,Girish Marwaha,5,Worth every penny,awesome product
130,review-af87dd60-2d38-412d-89c3-7820e9fb207a,Amitkumar singh,5,Wonderful,good productbut sound slow
131,review-91f99b82-506a-4d3e-b4aa-44e186c7131b,shashi tiwary,3,Decent product,7 month usebattery backup decreased 20 minutesdisconnects automatically several times listening song note used carefully first 6 monthsso review using 10 daysupside nice handy design 55 good sound 45 small enough carry pocket 55 portability connects smoothly 55downside takes 15 hr charge gives battery backup aroread
132,review-e8728846-a101-46de-8619-c01a4c77348e,AsHisH GoYaL,4,bt speaker,volume little bit slowoverall product awesomebattery backup also good
133,review-817b6df7-c7b8-489d-8a58-cacaf3a10427,MOHAMED ALI JINNA,1,Unsatisfactory,sound medium 300rs bluetooth speakers better
134,review-b017cef6-b15f-4f1e-b1cf-aff00e8f75c6,Babu Nair,1,Utterly Disappointed,standard product philips low voice bad quality
135,review-a4a44c5c-2cbf-4311-a888-67f052ae2576,Flipkart Customer,2,Not good,1 hour playing battery deadcharging stops mid wayyou unplug plug start againthe sound also loud enoughits beautiful really portable
