,customer_id,user_name,ratings,review_head,review_body
104,review-91d6c881-710d-4afb-b31f-b4b3aea873d3,Flipkart Customer,5,Must buy!,good
105,review-f1d7b7c4-6dbe-485d-a0f2-deb2c0274fde,Bibin Sajimon,4,Really Nice,much weight length negative power bank easy handle
106,review-c7d82d48-ebe7-4883-a796-6cd16d756ff3,GOVIND AGNIHOTRI,5,Perfect product!,fabulous
107,review-8cf6ba1f-9a7e-47f3-bbe9-17d3f5a8aa2c,RABINDER GOUR,5,Terrific purchase,nice product
108,review-3ef9a0aa-6459-44c6-bf94-1931b3c86635,Anil Shaw,3,Just okay,good porduct verry nice quality
109,review-a0ea49ec-9c4f-44c6-9fb3-a7cd7084e435,MANAS RANJAN NAIK,5,Worth every penny,nice
110,review-a92ddcce-f53a-491e-8cc1-b8203177e467,Yash Shah,5,Just wow!,awesome product using since 3 months problem
111,review-70aa9853-4bfa-4036-9324-80b20502dc16,Flipkart Customer,2,Moderate,charging min 14 paravalase vastundi
112,review-34f98b1a-ddbf-4c8e-8544-aad8f32e9880,Yash Singh,4,Pretty good,quite good bt torch low usb fast charging
113,review-49a33a12-2e4e-47a5-a77b-97de3af00558,Rajesh Kasaneni,5,Perfect product!,outstanding experience good working light wait good
114,review-667456ed-a230-4b53-b068-5666b06fca27,k.vamsi varma kumar,5,Awesome,good capability charging excellent performance
115,review-f8b35d2f-4e52-4bd6-8c52-92efbb7bd745,Abdul HAKEEM P,4,Very Good,good one reasonable price like long press needed switch device
116,review-61931040-4039-4f90-88a0-08a000df0a7a,Flipkart Customer,5,Awesome,daddy likes lot
117,review-cf32f86b-8ace-455c-85cf-a4ed4f4927d5,Flipkart Customer,5,Best in the market!,great product
118,review-6664f801-6c8d-469d-a47a-18498d02d7e7,RAVI KUMAR DHIMAN,5,Just wow!,nice
119,review-7e428f58-4d72-48ea-b36b-6d8cd5a29126,Flipkart Customer,5,Classy product,good
120,review-b43b047d-9074-4578-8728-f4896bac276d,Hardik Gupta,4,Good choice,good product
121,review-c4aa6cc2-0ca1-4b58-8f87-80084613a863,CH Sandeep Reddy,5,Perfect product!,good product never stop keep going intex one charge charged 4 times
122,review-adfcf643-ddb4-4553-b985-2481dcf56d48,Ashish Tripathi,4,Good quality product,nice product
123,review-0a1a5d48-7843-4c28-9131-67db0962e51c,Flipkart Customer,5,Best in the market!,ok
124,review-dcb5a668-cb85-4e2b-9bc4-0f95084c9fc6,pramod joshi,1,Don't waste your money,nice product long charging
125,review-5adf2285-17ca-480d-9cce-a8bb1146210f,Flipkart Customer,4,Very Good,nice
