,customer_id,user_name,ratings,review_head,review_body
9929,review-330b81f6-a417-4a8b-ac21-60b666e2d6eb,Narayan Ghogale,3,Decent product,flipkart keeps fluctuating cost purchase delivery shows rs100 lessapart looks good sent 100 empty power backup shows power bank drains certain days used let use days later edit add review hopefully work good philips huge brand power bank takes much time recharge mobile charging time good
9930,review-fe730e14-a5e3-4eea-b040-f32d6f8ab211,Tapas Kumar Pradhan,4,Pretty good,good product display nice back power good
9931,review-9090e990-71ba-4fc0-a961-72565af09897,Flipkart Customer,5,Just wow!,really good
9932,review-5fc25643-7798-4c69-9b66-a16dac840684,Naga krishna pachipulusu,1,Did not meet expectations,purchase product
9933,review-415b3d6d-935d-4fef-aac5-4866253e3436,Naga krishna pachipulusu,1,Waste of money!,worst product purchase one
9934,review-2a09fd22-2ef7-4d5c-9db9-2aed988880d6,Flipkart Customer,5,Excellent,best useful
9935,review-a74ba90b-3ce8-4042-9b98-ef9b37362ab7,Flipkart Customer,1,Terrible product,even charge half battery phone totally waste moneyuselesd
9936,review-16695e7f-554f-4f5e-89c8-0c21d38f1ab5,Suhasini Bai,5,Just wow!,super
9937,review-1414c726-b984-45ac-82c6-a82b2aba2944,Sujeet Kumar,5,Super!,price good product buy itt
9938,review-b3c6d770-0a8a-4d0b-a460-5761fdf23d9f,Ashwani Kumar Patel,5,Super!,nice
9939,review-8a9be1d5-4b99-407c-a72c-f6d4309702f9,priya rai,5,Great product,amazing
9940,review-a3f7e249-9793-4e9c-b9b4-289942baa2c3,Uttaran Banerjee,5,Classy product,value money product
9941,review-de45871a-62d0-4c1e-95f2-4940f62c3c59,MUKESH LADOLE,3,Good,good
9942,review-f9f9b4a5-68c6-42be-857d-4cfc469b6bee,S. MENKAA S,5,Perfect product!,vari good good
9943,review-ced24646-5ff6-4dec-867c-dc0c444d8452,Nicky Tandon,2,Could be way better,cheap
