,customer_id,user_name,ratings,review_head,review_body
151,review-9c4935ba-6372-4cd0-aaa0-2d39fff238c4,Sanju Das,5,Good One,really goodusb 11 port speed upto 20 mbps transfer rateusb 20 port speed upto 110 mbps transfer ratedont ever go two 8gb pendrives doent let store huge file 71 gbpros1small size2superb looks3no cap one lost really problem one doesnt one good4its sandisk5good transfer speed get 19 20mbps complain low transfer speed try formread
152,review-e93d113f-d044-4094-aa46-ad1361621e3e,Abinash Behera,4,Want a reliable pen drive which meets moderate expectations?,wanted 16 gig pen drive daily data copy move times store temporarilythis pen drive meets requirementspros warranty cover good dont worry pen drive till look feel build quality solid reliable till data corruption etctransfer speeds nothing write home aboutnot slow blazing fast average times use play full hd videos tv supports tread
153,review-b85c5592-93bb-4f4e-aa51-f0f256706c3e,PUNEETH KUMAR,1,very bad,plz dont buy product pendrive blocked returned company replacing new onethe transfering speed worstsoooooo plz dont buygo hp read
154,review-166bdf34-f138-4a0d-95e8-5867e60c5de2,Rishi Sharma,2,TRANSFER SPEED TOO LOW!!,16 gb pendrive sounds good use transfers data low rateit took 13 minutes transfer 4gb databuy patient ample lot time transfer data
155,review-d2a3373f-a688-4501-9e3f-cf833ad0517f,Pramod Padikkal,1,Not good Pendrive,purchased item flipkartpoor build qualitytransfer speed also lesstransfer speed never crossed 6mbsbetter go transcend 16gb purchased flipkart months backhave working good
156,review-c48a8629-83f9-4862-9235-85e593da1f6b,Priyank Nahata,4,"Good,but definitely not the BEST.",first alli would like applaud somuchusual amazing service flipkart team dedicated employees provide begin withfirst know 147 gb 16 gb storage actually usableso dont expect higher storagenot uncharacteristic goes pen drives toobut transcend one offers slightly higher storage close 15 gbso youre plain memory hungrythen go onenowthis pen drive totally treaterread
157,review-f176ed63-ead2-4a76-ba60-c16288c45357,Sankara Subramanian Srinivasan,5,The Best,good transfer speed large memory amazing price good one buy id recommend go buying without confusion best one priced goodprossmall sizegood transfer speedconschance getting lost since small
158,review-f3d64974-8c6c-4803-a8ed-f06f896907c0,harsh,5,sandisk,good pen drive price recommend looking cost effective storage device without spending much first purchase flipkart delivery also fast
159,review-7f98b23b-57a2-48a4-b303-f50ef10455ab,Ram prakash prasad,4,Nice product,good products
160,review-33d6ae71-99fa-4f3a-a6be-c7c65d02c0b9,Goldie Tulswani,5,Brilliant,best class
161,review-d2014acb-60ef-47cd-9c71-5a45ab2d0951,Davidpenciher penciher,4,Delightful,good
162,review-5649aaa0-ce1b-4aaf-837e-0089e60cb71d,PRATHYUSH C,5,Awesome,best rate
163,review-d8694e11-2b35-4f8a-8edf-9dcc808a226c,Mohammed Imtiyaz Uddin,5,Worth every penny,worth money paid
164,review-6f8547c9-139f-480c-b852-1cf029a452cf,Mandeep kumar,1,Absolute rubbish!,speed slow
165,review-64d35b81-6999-4625-8c8c-a6c8053f2f57,Flipkart Customer,4,Wonderful,nice
166,review-9200f499-ae39-4f4e-950c-180b956a75b4,RAKESH KUMAR SHARMA,5,Wonderful,top
167,review-b94bcf47-9de1-4a22-a2af-973c36b96c48,shubham tangade,1,Don't waste your money,working used
168,review-ba7b1b5b-5d3a-4fb4-8cbd-03925839d583,Flipkart Customer,5,Excellent,best iam using daily
169,review-adfc3490-be5b-4447-b85c-a163238b0cbc,Sanjeev Deshwal,5,Brilliant,ossam
170,review-709f0eb2-d337-4f18-bbec-8bd2f7efcf48,Ramachandran T.K,3,Decent product,nice product
171,review-6de2d365-8650-440c-b828-dff0fd895b2d,SRIKANTH B,4,Value-for-money,good
172,review-214a5b94-37e3-47e2-8a6b-bf2e6439f3dd,Anil Yadav,5,Brilliant,super
173,review-2f9f6d38-f397-479e-a7b8-0a6b23a557ef,Santosh Panchal,3,Fair,good product
174,review-00e834ce-5643-491d-8cfa-ab2900393cd7,Siva P,3,Just okay,working amazing
175,review-61c0755e-fdaf-4f94-9aa5-e5dd1ea0755b,Flipkart Customer,5,Classy product,nice product
